word,wordtype,origin,meaning_number,meaning
ಕೃಶಾನು,ಹೆಸರುಪದ,ಸಂ ,2,ಚಿತ್ರಮೂಲದ ಗಿಡ
ಕೃಶಾನು,ಹೆಸರುಪದ,ಸಂ ,3,"ಛಂದಸ್ಸಿನಲ್ಲಿ ಅಕ್ಷರಗಣಗಳಲ್ಲೊಂದು, ರಗಣ"
ಕೃಷಿ,ಹೆಸರುಪದ,ಸಂ ,1,"ಬೇಸಾಯ, ಆರಂಬ"
ಕೃಷಿ,ಹೆಸರುಪದ,ಸಂ ,2,ಪ್ರಯತ್ನ
ಕೃಷಿಕ,ಹೆಸರುಪದ,ಸಂ ,1,"ಬೇಸಾಯಗಾರ, ರೈತ"
ಕೃಷಿಕ,ಹೆಸರುಪದ,ಸಂ ,2,ನೇಗಿಲ ಗುಳ
ಕೃಷ್ಣ,ಹೆಸರುಪದ,ಸಂ ,1,ಕಪ್ಪು ಬಣ್ಣ
ಕೃಷ್ಣ,ಹೆಸರುಪದ,ಸಂ ,2,ವಿಷ್ಣುವಿನ ಒಂದು ಅವತಾರ
ಕೃಷ್ಣ,ಹೆಸರುಪದ,ಸಂ ,3,ಕಾಗೆ
ಕೃಷ್ಣ,ಹೆಸರುಪದ,ಸಂ ,4,ಕೋಗಿಲೆ
ಕೃಷ್ಣ,ಹೆಸರುಪದ,ಸಂ ,5,ಒಂದು ಜಾತಿಯ ಜಿಂಕೆ
ಕೃಷ್ಣ,ಹೆಸರುಪದ,ಸಂ ,6,"ಕಬ್ಬಿಣ; ಪಕ್ಷ ಹುಣ್ಣಿಮೆಯ ಮರುದಿನದಿಂದ ಅಮಾವಾಸ್ಯೆವರೆಗಿನ ಕಾಲ, ಬಹುಳ"
ಕೃಷ್ಣ,ಪರಿಚೆಪದ,ಸಂ ,1,ಕಪ್ಪಾದ
ಕೃಷ್ಣ,ಪರಿಚೆಪದ,ಸಂ ,2,"ಕೆಟ್ಟ, ದುಷ್ಟವಾದ"
ಕೃಷ್ಣಾರ್ಪಣ,ಪರಿಚೆಪದ,ಸಂ ,1,ಮಹಾವಿಷ್ಣುವಿಗೆ ಸಮರ್ಪಿಸುವುದು
ಕೃಷ್ಣಾರ್ಪಣ,ಪರಿಚೆಪದ,ಸಂ ,2,"ಕೈಬಿಟ್ಟು ಹೋದುದು, ನಷ್ಟ"
ಕೃಷ್ಣೆ,ಹೆಸರುಪದ,<ಸಂ. ಕೃಷ್ಣಾ ,1,ದ್ರೌಪದಿ
ಕೃಷ್ಣೆ,ಹೆಸರುಪದ,<ಸಂ. ಕೃಷ್ಣಾ ,2,ಅಗ್ನಿಯ ಏಳು ನಾಲಗೆಗಳಲ್ಲಿ ಒಂದು
ಕೃಷ್ಣೆ,ಹೆಸರುಪದ,<ಸಂ. ಕೃಷ್ಣಾ ,3,"ಉದ್ದವಾದ ಕರಿಮೆಣಸು, ಹಿಪ್ಪಲಿ"
ಕೃಷ್ಣೆ,ಹೆಸರುಪದ,<ಸಂ. ಕೃಷ್ಣಾ ,4,ಕೃಷ್ಣಾನದಿ
ಕೃಷ್ಣೆ,ಹೆಸರುಪದ,<ಸಂ. ಕೃಷ್ಣಾ ,5,ದುರ್ಗೆ
ಕೃಷ್ಣೆ,ಹೆಸರುಪದ,<ಸಂ. ಕೃಷ್ಣಾ ,6,ಕಪ್ಪು ದ್ರಾಕ್ಷಿ
ಕೆಂಚು,ಹೆಸರುಪದ,ದೇ ,1,ಕೆಂಪುಬಣ್ಣ
ಕೆಂಚು,ಹೆಸರುಪದ,ದೇ ,2,"ಗರ್ವ, ಸೊಕ್ಕು"
ಕೆಂಜ(ಜಿ)ಗ(ಗೆ),ಹೆಸರುಪದ,ದೇ ,1,"ಕೆಂಪು ಬಣ್ಣದ ದೊಡ್ಡ ಇರುವೆ, ಕೆಂಪುಗೊದ್ದ"
ಕೆಂಜ(ಜಿ)ಗ(ಗೆ),ಹೆಸರುಪದ,ದೇ ,2,ಒಂದು ಜಾತಿಯ ಸಸ್ಯ
ಕೆಂದಾರೆ,ಹೆಸರುಪದ,ದೇ ,1,ಕೆಂಪು ನಕ್ಷತ್ರ
ಕೆಂದಾರೆ,ಹೆಸರುಪದ,ದೇ ,2,"ಕೆನ್ನೆ, ಗಂಡಸ್ಥಲ"
ಕೆಂದು,ಹೆಸರುಪದ,ದೇ ,1,ಕೆಂಬಣ್ಣ
ಕೆಂದು,ಹೆಸರುಪದ,ದೇ ,2,"ಬೇಟ, ಅನುರಾಗ"
ಕೆಂದು,ಎಸಕಪದ,ದೇ ,1,ಮಲಗು
ಕೆಂದು,ಎಸಕಪದ,ದೇ ,2,ಒರಗು
ಕೆಂದು,ಎಸಕಪದ,ದೇ ,3,ಒಗ್ಗು
ಕೆಂಪು,ಹೆಸರುಪದ,ದೇ ,1,ರಕ್ತವರ್ಣ
ಕೆಂಪು,ಹೆಸರುಪದ,ದೇ ,2,ತಾಮ್ರ
ಕೆಂಪು,ಹೆಸರುಪದ,ದೇ ,3,ಮಾಣಿಕ್ಯ
ಕೆಕ್ಕರಿ(ಳಿ)ಸು,ಎಸಕಪದ,ದೇ ,1,ದುರುಗುಟ್ಟಿಕೊಂಡು ನೋಡು
ಕೆಕ್ಕರಿ(ಳಿ)ಸು,ಎಸಕಪದ,ದೇ ,2,ಕೆಂಪೇರು
ಕೆಕ್ಕರಿ(ಳಿ)ಸು,ಎಸಕಪದ,ದೇ ,3,ಕೋಪಗೊಳ್ಳು
ಕೆಕ್ಕರಿ(ಳಿ)ಸು,ಎಸಕಪದ,ದೇ ,4,ಬೆದರು
ಕೆಕ್ಕರಿ(ಳಿ)ಸು,ಎಸಕಪದ,ದೇ ,5,ಕೆಂಪಾಗಿಸು
ಕೆಕ್ಕರಿ(ಳಿ)ಸು,ಎಸಕಪದ,ದೇ ,6,ಬಹಳ ಬಿಗಿಯಾಗು
ಕೆಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,1,ಕೆಂಪು
ಕೆಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,2,"ಧೈರ್ಯ, ಸಾಹಸ"
ಕೆಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,3,"ಸೊಕ್ಕು, ದರ್ಪ"
ಕೆಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,4,ಹೊಸೆದು ಮಾಡಿದ ಗಂಟು
ಕೆಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,5,ಬೆಸುಗೆ
ಕೆಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,6,ಮರದ ಒಳಗಿನ ಗಟ್ಟಿಯಾದ ಭಾಗ
ಕೆಟ್ಟ,ಪರಿಚೆಪದ,ದೇ ,1,"ಒಳ್ಳೆಯದಲ್ಲದ, ಕೆಡುಕಿನ"
ಕೆಟ್ಟ,ಪರಿಚೆಪದ,ದೇ ,2,"ಉಗ್ರವಾದ, ಪ್ರಚಂಡವಾದ"
ಕೆಟ್ಟ,ಪರಿಚೆಪದ,ದೇ ,3,ಹಾಳಾದ
ಕೆಡಹು(ಪು)(ವು),ಎಸಕಪದ,ದೇ ,1,ಕೆಳಕ್ಕೆ ಬೀಳಿಸು
ಕೆಡಹು(ಪು)(ವು),ಎಸಕಪದ,ದೇ ,2,ಬೀಳು
ಕೆಡಹು(ಪು)(ವು),ಎಸಕಪದ,ದೇ ,3,ನಾಶಮಾಡು
ಕೆಡಹು(ಪು)(ವು),ಎಸಕಪದ,ದೇ ,4,ನೂಕು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,1,"ಹಾಳಾಗು, ಅಳಿ"
ಕೆಡು,ಎಸಕಪದ,ದೇ ,2,ಇಲ್ಲವಾಗು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,3,ಸೋಲು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,4,ನಿರ್ಗತಿಕವಾಗು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,5,ಶೀಲ ಕಳೆದುಕೊಳ್ಳು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,6,"ಅವ್ಯವಸ್ಥಿತವಾಗು, ಹದಗೆಡು"
ಕೆಡು,ಎಸಕಪದ,ದೇ ,7,"ನಂದು, ಆರು"
ಕೆಡು,ಎಸಕಪದ,ದೇ ,8,ಚಲ್ಲಾಪಿಲ್ಲಿಯಾಗು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,9,"ಸೋಲು, ಹಿಮ್ಮೆಟ್ಟು"
ಕೆಡು,ಎಸಕಪದ,ದೇ ,10,೦ ಉಲ್ಲಂಘಿಸು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,12,ಕಳೆದುಹೋಗು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,14,ದುಷ್ಟ ನಾಗು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,16,ಸಾಯು
ಕೆಡು,ಎಸಕಪದ,ದೇ ,18,ಮಸಕಾಗು
ಕೆಡುಕು,ಹೆಸರುಪದ,ದೇ ,1,ನಾಶ
ಕೆಡುಕು,ಹೆಸರುಪದ,ದೇ ,2,ವ್ಯಥೆ
ಕೆಡೆ,ಎಸಕಪದ,ದೇ ,1,"ಬೀಳು, ಕುಸಿ"
ಕೆಡೆ,ಎಸಕಪದ,ದೇ ,2,ಮಲಗು
ಕೆಡೆ,ಎಸಕಪದ,ದೇ ,3,ಸಾಯು
ಕೆಡೆ,ಎಸಕಪದ,ದೇ ,4,ಬೀಳಿಸು
ಕೆಡೆ,ಎಸಕಪದ,ದೇ ,5,"ಹರಟು, ಬಾಯಿಗೆ ಬಂದಂತೆ ಮಾತನಾಡು"
ಕೆಣಕು,ಎಸಕಪದ,ದೇ ,1,ರೇಗಿಸು
ಕೆಣಕು,ಎಸಕಪದ,ದೇ ,2,ಪ್ರಚೋದಿಸು
ಕೆಣಕು,ಎಸಕಪದ,ದೇ ,3,"ಮುತ್ತು, ಆಕ್ರಮಿಸು"
ಕೆಣಕು,ಎಸಕಪದ,ದೇ ,4,ಕೆದಕು
ಕೆತ್ತು,ಎಸಕಪದ,ದೇ ,1,"ಅದಿರು, ನಡುಗು"
ಕೆತ್ತು,ಎಸಕಪದ,ದೇ ,2,"ತೆಳ್ಳಗೆ ಮಾಡು, ಮೇಲ್ಭಾಗವನ್ನು ಸುಲಿ"
ಕೆತ್ತು,ಎಸಕಪದ,ದೇ ,3,"ಕತ್ತರಿಸು, ಖಂಡಿಸು"
ಕೆತ್ತು,ಎಸಕಪದ,ದೇ ,4,ಕುಂದಣಿಸು
ಕೆತ್ತು,ಎಸಕಪದ,ದೇ ,5,ಚಿತ್ರ ಮೊ.ವನ್ನು ಕೊರೆ
ಕೆತ್ತು,ಎಸಕಪದ,ದೇ ,6,"ಅಗೆ, ತೋಡು"
ಕೆತ್ತೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಕತ್ತರಿಸಿ ತೆಗೆದ ಚೂರು, ಚಕ್ಕೆ"
ಕೆತ್ತೆ,ಹೆಸರುಪದ,ದೇ ,2,ಉಪ್ಪಿನ ಕಾಯಿಯ ಹೋಳು
ಕೆದರು,ಎಸಕಪದ,ದೇ ,1,"ಹರಡು, ಚದರಿಸು"
ಕೆದರು,ಎಸಕಪದ,ದೇ ,2,"ಉಗುರು ಮೊ.ವುಗಳಿಂದ ಬಗೆ, ಕೆರೆ"
ಕೆದರು,ಎಸಕಪದ,ದೇ ,3,ಬೆದಕು
ಕೆನೆ,ಹೆಸರುಪದ,ದೇ ,1,ಹಾಲು ಮತ್ತು ಮೊಸರಿನ ಸಾರವತ್ತಾದ ಭಾಗ
ಕೆನೆ,ಹೆಸರುಪದ,ದೇ ,2,ತಿರುಳು
ಕೆನೆ,ಹೆಸರುಪದ,ದೇ ,3,ಸೊಬಗು
ಕೆನ್ನ,ಹೆಸರುಪದ,ದೇ ,1,ಕೆಂಬಣ್ಣ
ಕೆನ್ನ,ಹೆಸರುಪದ,ದೇ ,2,"ದುಃಖ, ಕಷ್ಟ"
ಕೆನ್ನೀರು,ಹೆಸರುಪದ,ದೇ ,1,"ಕೆಂಪುನೀರು, ಕೆಸರು"
ಕೆನ್ನೀರು,ಹೆಸರುಪದ,ದೇ ,2,"ನೆತ್ತರು, ರಕ್ತ"
ಕೆನ್ನೀರು,ಹೆಸರುಪದ,ದೇ ,3,ಕೆಂಪು ಬಣ್ಣದ ಕಾಂತಿ
ಕೆಬ್ಬೆ,ಹೆಸರುಪದ,ದೇ ,1,ಕೆಂಪು ಮಣ್ಣಿನ ಭೂಮಿ
ಕೆಬ್ಬೆ,ಹೆಸರುಪದ,ದೇ ,2,ಸಿಪ್ಪೆ
ಕೆಮ್ಮಗೆ(ನೆ),ಹೆಸರುಪದ,ದೇ ,1,"ಸುಮ್ಮನೆ, ವ್ಯರ್ಥವಾಗಿ"
ಕೆಮ್ಮಗೆ(ನೆ),ಹೆಸರುಪದ,ದೇ ,2,"ಮೌನವಾಗಿ, ನೀರವವಾಗಿ"
ಕೆಯ್,ಹೆಸರುಪದ,ದೇ ,1,"ಕರ, ಹಸ್ತ"
ಕೆಯ್,ಹೆಸರುಪದ,ದೇ ,2,ಆನೆಯ ಸೊಂಡಿಲು
ಕೆಯ್,ಹೆಸರುಪದ,ದೇ ,3,"ಗದ್ದೆ, ಹೊಲ ಮೊ. ಸಾಗುವಳಿ ಭೂಮಿ"
ಕೆಯ್,ಹೆಸರುಪದ,ದೇ ,4,ಬೆಳೆ
ಕೆಯ್,ಹೆಸರುಪದ,ದೇ ,5,"ಮರದ ಕೊಂಬೆ, ರೆಂಬೆ"
ಕೆಯ್,ಹೆಸರುಪದ,ದೇ ,6,"ಮಾರ್ಗ, ಮುಖಾಂತರ"
ಕೆಯ್,ಹೆಸರುಪದ,ದೇ ,7,ಸಹಾಯ
ಕೆಯ್,ಹೆಸರುಪದ,ದೇ ,8,ಚಿಕ್ಕದು
ಕೆಯ್,ಹೆಸರುಪದ,ದೇ ,9,ಅಲಂಕಾರ
ಕೆಯ್,ಎಸಕಪದ,ದೇ ,1,ಮಾಡು
ಕೆಯ್,ಎಸಕಪದ,ದೇ ,2,ಉಳು
ಕೆಯ್ತ,ಹೆಸರುಪದ,ದೇ ,1,ಕೆಲಸ
ಕೆಯ್ತ,ಹೆಸರುಪದ,ದೇ ,2,ಕೃಷಿ
ಕೆಯ್ಪಿಡಿ,ಎಸಕಪದ,ದೇ ,1,"ಕನ್ನಡಿ, ದರ್ಪಣ"
ಕೆಯ್ಪಿಡಿ,ಎಸಕಪದ,ದೇ ,2,"ಆಶ್ರಯ, ಆಧಾರ"
ಕೆಯ್ಪೊಡೆ,ಎಸಕಪದ,ದೇ ,1,"ಬಾಣದ - ಗರಿ, ಪುಂಖ"
ಕೆಯ್ಪೊಡೆ,ಎಸಕಪದ,ದೇ ,2,ಮುಂಗೈ ರಕ್ಷಾಕವಚ
ಕೆರಳು,ಎಸಕಪದ,ದೇ ,1,"ಕೆದರು, ಹರಡು"
ಕೆರಳು,ಎಸಕಪದ,ದೇ ,2,"ರೇಗು, ಕನಲು"
ಕೆರಳು,ಎಸಕಪದ,ದೇ ,3,ಉದ್ರಿಕ್ತವಾಗು
ಕೆರಳು,ಎಸಕಪದ,ದೇ ,4,"ಕೆರಳಿಸು, ರೇಗಿಸು"
ಕೆರಸಿ(ಸೆ),ಹೆಸರುಪದ,ದೇ ,1,"ಚಚ್ಚೌಕಾಕಾರದ ಅಗಲವಾದ ಬಾಯುಳ್ಳ ಬಿದಿರಿನ ಕುಕ್ಕೆ, ಬುಟ್ಟಿ"
ಕೆರಸಿ(ಸೆ),ಹೆಸರುಪದ,ದೇ ,2,ಮೊರ
ಕೆರೆ,ಎಸಕಪದ,ದೇ ,1,"ಉಗುರಿನಿಂದ ಗೀಚು, ಗೀರು"
ಕೆರೆ,ಎಸಕಪದ,ದೇ ,2,"ತುರಿಸು, ತಿಕ್ಕು"
ಕೆರೆ,ಎಸಕಪದ,ದೇ ,3,"ಬೋಳಿಸು, ಕ್ಷೌರ ಮಾಡು"
ಕೆರೆ,ಎಸಕಪದ,ದೇ ,4,ಕತ್ತರಿಸು
ಕೆರ್ಚು,ಹೆಸರುಪದ,ದೇ ,1,"ಧೈರ್ಯ, ಸಾಹಸ"
ಕೆರ್ಚು,ಹೆಸರುಪದ,ದೇ ,2,ಸೊಕ್ಕು
ಕೆರ್ಚು,ಹೆಸರುಪದ,ದೇ ,3,"ಮರದೊಳಗಿನ ಗಟ್ಟಿಯಾದ ಭಾಗ, ದಿಂಡು, ಚೇಗು"
ಕೆಲ,ಹೆಸರುಪದ,ದೇ ,1,"ಪಕ್ಕ, ಮಗ್ಗುಲು"
ಕೆಲ,ಹೆಸರುಪದ,ದೇ ,2,"ಪ್ರದೇಶ, ಸ್ಥಳ"
ಕೆಲ,ಹೆಸರುಪದ,ದೇ ,3,"ಹೊರಭಾಗ, ಬಹಿರಂಗ"
ಕೆಲಸ,ಹೆಸರುಪದ,ದೇ ,1,ಕಾರ್ಯ
ಕೆಲಸ,ಹೆಸರುಪದ,ದೇ ,2,"ಉದ್ಯೋಗ, ವೃತ್ತಿ, ಕಾಯಕ"
ಕೆಲಸ,ಹೆಸರುಪದ,ದೇ ,3,"ಊಳಿಗ, ಸೇವೆ"
ಕೆಲಸ,ಹೆಸರುಪದ,ದೇ ,4,"ಕುಶಲಕರ್ಮ, ಕಲಾತ್ಮಕ ಕಾರ್ಯ"
ಕೆಲಸ,ಹೆಸರುಪದ,ದೇ ,5,ಉಪಯೋಗ
ಕೆಲಸ,ಹೆಸರುಪದ,ದೇ ,6,ಕ್ಷೌರ
ಕೆಲೆ,ಎಸಕಪದ,ದೇ ,1,"ಗುಟುರು ಹಾಕು, ಡುರುಕಿ ಹಾಕು"
ಕೆಲೆ,ಎಸಕಪದ,ದೇ ,2,ಉತ್ಸಾಹದಿಂದ ಕೂಗು
ಕೆಲೆ,ಎಸಕಪದ,ದೇ ,3,"ಹರಟು, ಗಳಹು"
ಕೆಲ್ಲಯಿಸು,ಎಸಕಪದ,ದೇ ,1,"ಬೆದರು, ವಿಹ್ವಲವಾಗು"
ಕೆಲ್ಲಯಿಸು,ಎಸಕಪದ,ದೇ ,2,"ತುಂಡಾಗು, ಸೀಳಾಗು"
ಕೆಲ್ಲೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಸಿಗುರು, ಸಿಬುರು"
ಕೆಲ್ಲೆ,ಹೆಸರುಪದ,ದೇ ,2,"ಅಂಚು, ತುದಿ"
ಕೆಲ್ಲೆ,ಹೆಸರುಪದ,ದೇ ,3,"ಪಕ್ಕ, ಪಾರ್ಶ್ವ"
ಕೆಲ್ಲೆ,ಹೆಸರುಪದ,ದೇ ,4,"ತುರಿಸಿಕೊಳ್ಳುವಿಕೆ, ಕೆರೆತ"
ಕೆಳರು,ಎಸಕಪದ,ದೇ ,1,"ಅರಳು, ವ್ಯಾಪಿಸು, ವಿಸ್ತಾರವಾಗು"
ಕೆಳರು,ಎಸಕಪದ,ದೇ ,2,"ಕೋಪಿಸು, ರೇಗು, ಕನಲು"
ಕೆಳರು,ಎಸಕಪದ,ದೇ ,3,"ಗರ್ಜಿಸು, ಕೂಗು, ಕಿರಿಚು"
ಕೆಳರು,ಎಸಕಪದ,ದೇ ,4,ಬಿರುಕುಬಿಡು
ಕೆಳರು,ಎಸಕಪದ,ದೇ ,5,ಹರಡು
ಕೆಳರು,ಎಸಕಪದ,ದೇ ,6,ಉದ್ವಿಗ್ನಗೊಳ್ಳು
ಕೆಳೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಸ್ನೇಹ, ಗೆಳೆತನ, ಮೈತ್ರಿ"
ಕೆಳೆ,ಹೆಸರುಪದ,ದೇ ,2,"ಸ್ನೇಹಿತ, ಗೆಳೆಯ, ಮಿತ್ರ"
ಕೆಸವು(ವೆ),ಹೆಸರುಪದ,ದೇ ,1,"ಅಣಬೆ, ಅಳಂಬೆ, ನಾಯಿಕೊಡೆ"
ಕೆಸವು(ವೆ),ಹೆಸರುಪದ,ದೇ ,2,ತರಕಾರಿಯಾಗಿ ಬಳಸುವ ಅಗಲವಾದ ಎಲೆಗಳು ಮತ್ತು ದಪ್ಪನಾದ ಉದ್ದ ದಂಟುಳ್ಳ ಒಂದು ಬಗೆಯ ಸಸ್ಯ
ಕೇ,ಎಸಕಪದ,ದೇ ,1,ಮಲಗು
ಕೇ,ಎಸಕಪದ,ದೇ ,2,ರತಿಕ್ರೀಡೆ ನಡೆಸು
ಕೇಂದ್ರ,ಹೆಸರುಪದ,ಸಂ ,1,"ವೃತ್ತದ ಮಧ್ಯಬಿಂದು, ಮಧ್ಯಭಾಗ"
ಕೇಂದ್ರ,ಹೆಸರುಪದ,ಸಂ ,2,"ಮೂಲಸ್ಥಾನ, ಮುಖ್ಯ ಸ್ಥಳ"
ಕೇಂದ್ರ,ಹೆಸರುಪದ,ಸಂ ,3,"ಸಂಗ್ರಹ ಸ್ಥಾನ, ಕೋಶಾಗಾರ"
ಕೇಂದ್ರ,ಹೆಸರುಪದ,ಸಂ ,4,ಪ್ರಧಾನ ಆಡಳಿತ ಕಚೇರಿಯಿರುವ ಸ್ಥಳ
ಕೇಂದ್ರ,ಹೆಸರುಪದ,ಸಂ ,5,ಕೇಂದ್ರ ಸರಕಾರ
ಕೇಕರ,ಹೆಸರುಪದ,ಸಂ ,1,"ಓರೆಗಣ್ಣು, ಕಡೆಗಣ್ಣು, ಕಟಾಕ್ಷ"
ಕೇಕರ,ಹೆಸರುಪದ,ಸಂ ,2,ಮೆಳ್ಳಗಣ್ಣಿನವನು
ಕೇಕೆ,ಹೆಸರುಪದ,<ಸಂ. ಕೇಕಾ ,1,"ಸಂತೋಷವಾದ ಕೂಗು, ಉತ್ಸಾಹದ ಉಲಿ"
ಕೇಕೆ,ಹೆಸರುಪದ,<ಸಂ. ಕೇಕಾ ,2,ನವಿಲಿನ ಕೂಗು
ಕೇಗು,ಎಸಕಪದ,ದೇ ,1,"ನವಿಲಿನಂತೆ - ಕೂಗು, ಧ್ವನಿ ಮಾಡು"
ಕೇಗು,ಎಸಕಪದ,ದೇ ,2,"ಸಂಭ್ರಮದಿಂದ ಕೂಗು, ಕೇಕೆ ಹಾಕು"
ಕೇಡು,ಹೆಸರುಪದ,ದೇ ,1,"ಆಪತ್ತು, ಕೆಡಕು"
ಕೇಡು,ಹೆಸರುಪದ,ದೇ ,2,"ಅಳಿವು, ನಾಶ"
ಕೇಡು,ಹೆಸರುಪದ,ದೇ ,3,ಕೆದರಿ ಬಿದ್ದಿರುವುದು
ಕೇಡು,ಹೆಸರುಪದ,ದೇ ,4,ನಷ್ಟ
ಕೇಡು,ಹೆಸರುಪದ,ದೇ ,5,ದುಃಸ್ಥಿತಿ
ಕೇಣ,ಹೆಸರುಪದ,ದೇ ,1,"ಹೊಟ್ಟೆಕಿಚ್ಚು, ಮತ್ಸರ"
ಕೇಣ,ಹೆಸರುಪದ,ದೇ ,2,ಕೋಪ
ಕೇಣ,ಹೆಸರುಪದ,ದೇ ,3,"ಅತಿಯಾಸೆ, ಲೋಭ"
ಕೇಣ,ಹೆಸರುಪದ,ದೇ ,4,"ಆಲೋಚನೆ, ಚಿಂತನೆ"
ಕೇಣ,ಹೆಸರುಪದ,ದೇ ,5,"ದಾಕ್ಷಿಣ್ಯ, ಸಂಕೋಚ"
ಕೇಣ,ಹೆಸರುಪದ,ದೇ ,6,ಹೆದರಿಕೆ
ಕೇಣ,ಹೆಸರುಪದ,ದೇ ,7,ಕೊರತೆ
ಕೇಣಸರ,ಹೆಸರುಪದ,ದೇ ,1,ಹೊಟ್ಟೆಕಿಚ್ಚು
ಕೇಣಸರ,ಹೆಸರುಪದ,ದೇ ,2,ಸಂಶಯ
ಕೇಣಿ,ಹೆಸರುಪದ,ದೇ ,1,"ಗುತ್ತಿಗೆ, ಗೇಣಿ"
ಕೇಣಿ,ಹೆಸರುಪದ,ದೇ ,2,"ಮೈತ್ರಿ, ಗೆಳೆತನ"
ಕೇಣಿ,ಹೆಸರುಪದ,ದೇ ,3,"ಸಾಲು, ಶ್ರೇಣಿ"
ಕೇಣಿ,ಹೆಸರುಪದ,ದೇ ,4,"ನದಿಯ ದಡದಲ್ಲಿ ತಾತ್ಕಾ ಲಿಕವಾಗಿ ತೋಡಿದ - ಬಾವಿ, ಕೊಳ"
ಕೇಣಿ,ಹೆಸರುಪದ,ದೇ ,5,ಕ್ರಯವಿಕ್ರಯ
ಕೇಣಿ,ಹೆಸರುಪದ,ದೇ ,6,"ಪಾಲು, ಭಾಗ"
ಕೇಣಿ,ಹೆಸರುಪದ,ದೇ ,7,ರತ್ನ ಪರೀಕ್ಷೆಯಲ್ಲಿ ಒಂದು ವಿಧ
ಕೇತ,ಹೆಸರುಪದ,ದೇ ,1,"ತೊಂದರೆ, ಕಿರುಕುಳ"
ಕೇತ,ಹೆಸರುಪದ,ದೇ ,2,"ಒಂದು ಬಗೆಯ ಆಟ, ಕಿಳ್ಳೆಕೇತರ ಆಟ"
ಕೇತ,ಹೆಸರುಪದ,ದೇ ,3,"ಕರೆ, ಅಹ್ವಾನ"
ಕೇತ,ಹೆಸರುಪದ,ದೇ ,4,"ಜಾಗ, ಸ್ಥಳ"
ಕೇತ,ಹೆಸರುಪದ,ದೇ ,5,ಒಂದು ಕ್ಷುದ್ರದೇವತೆಯ ಹೆಸರು
ಕೇತನ,ಹೆಸರುಪದ,ಸಂ ,1,"ಮನೆ, ನಿವಾಸ"
ಕೇತನ,ಹೆಸರುಪದ,ಸಂ ,2,"ಬಾವುಟ, ಧ್ವಜ"
ಕೇತನ,ಹೆಸರುಪದ,ಸಂ ,3,"ಕರೆ, ಆಹ್ವಾನ"
ಕೇತನ,ಹೆಸರುಪದ,ಸಂ ,4,"ಚಿಹ್ನೆ, ಲಾಂಛನ"
ಕೇತನ,ಹೆಸರುಪದ,ಸಂ ,5,"ಕಾಂತಿ, ತೇಜಸ್ಸು"
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,1,"ಅನಿಷ್ಟ ಸೂಚಕ ಬಾಲಚಿಕ್ಕೆ, ಧೂಮಕೇತು"
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,2,ನವಗ್ರಹಗಳಲ್ಲಿ ಒಂದು
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,3,ಬಾವುಟ
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,4,ಉಲ್ಕೆ
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,5,"ಬೆಳಕಿನ ಕಾಂತಿ, ಪ್ರಭೆ"
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,6,ಹಿರಿಯ
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,7,"ಕತ್ತಾಳೆ, ರಕ್ಕಸ ಬಾಳೆ"
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,8,ದೇವತೆಗಳ ವಿಮಾನ
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,9,"ರೋಗ, ವ್ಯಾಧಿ"
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,10,"೦ ಶತ್ರು, ವೈರಿ"
ಕೇತು,ಹೆಸರುಪದ,ಸಂ ,12,ಒಂಬತ್ತು ಎಂಬ ಸಂಖ್ಯೆಯ ಸಂಕೇತ
ಕೇದಾರ,ಹೆಸರುಪದ,ಸಂ ,1,ಗದ್ದೆ
ಕೇದಾರ,ಹೆಸರುಪದ,ಸಂ ,2,"ತೋಟ, ಉಪ ವನ, ಉದ್ಯಾನ"
ಕೇದಾರ,ಹೆಸರುಪದ,ಸಂ ,3,ಹಿಮಾಲಯದಲ್ಲಿ ಶಿವದೇವಾ ಲಯವಿರುವ ಒಂದು ಕ್ಷೇತ್ರ
