word,wordtype,origin,meaning_number,meaning
ಕೊಲ್ಲಿ,noun,ದೇ ,1,"ಭೂಮಿಯೊಳಗೆ ನುಗ್ಗಿರುವ ಸಮುದ್ರದ ಭಾಗ, ಆಖಾತ"
ಕೊಲ್ಲೆ,noun,ದೇ ,1,"ಓರೆ, ಕೊಂಕು"
ಕೊಳ(ಣ),noun,ದೇ ,1,"ಸರೋವರ, ಪುಷ್ಕರಿಣಿ"
ಕೊಳಗ,noun,ದೇ ,1,"ಒಂದು ಅಳತೆ, ನಾಲ್ಕು ಬಳ್ಳಗಳ ಪರಿಮಾಣ"
ಕೊಳವಿ,noun,ದೇ ,1,ಪೊಳ್ಳಾದ ಬಿದಿರಿನ ನಾಳ
ಕೊಳು(ಳ್ಳು)ಕೊಡೆ,noun,ದೇ ,1,"ಕೊಟ್ಟು ತೆಗೆದುಕೊಳ್ಳುವ ವ್ಯವಹಾರ, ವಿನಿಮಯ"
ಕೊಳುಗುಳ,noun,ದೇ ,1,ಯುದ್ಧ
ಕೊಳೆ,noun,ದೇ ,1,"ಕೊಳೆತುದು, ಹೊಲಸು"
ಕೊಳ್ಳ,noun,ದೇ ,1,"ತಗ್ಗಾಗಿರುವ ಪ್ರದೇಶ, ಹಳ್ಳ"
ಕೊಳ್ಳು,noun,ದೇ ,1,"ಸುಲಿಗೆ, ಲೂಟಿ"
ಕೊಸರು,noun,ದೇ ,1,"ಹೆಚ್ಚಳ, ಆಧಿಕ್ಯ"
ಕೊಸೆ,noun,ದೇ ,1,ಸಂಭೋಗ
ಕೋ(ಚು)ಸು,noun,ದೇ ,1,"ಓರೆ, ಡೊಂಕು"
ಕೋಕ,noun,"<ಮರಾ. ಖೋಕ ಒಳಗಿನ ತೆಳುಪದರ ಅಂಟಿಕೊಂಡಿರುವ ಅಡಕೆ, ಕೀಳು ಅಡಕೆ; ಸಂ ",1,ಚಕ್ರವಾಕ
ಕೋಗಿಲೆ,noun,<ಸಂ. ಕೋಕಿಲ ,1,"ಇಂಪಾಗಿ ಹಾಡುವ ಒಂದು ಚಿಕ್ಕ ಕಪ್ಪು ಹಕ್ಕಿ, ಕೋಕಿಲ, ಪಿಕ"
ಕೋಗೀರು,noun,ಪಾರ ,1,"ಕುದುರೆಯ ಬೆನ್ನಿನ ಮೇಲೆ ಹಾಕುವ ತಡಿ, ಜೀನು"
ಕೋಚು,noun,"ದೇ ಓರೆ, ಡೊಂಕು ",1,"ವಕ್ರಸ್ವಭಾವ, ಕೊಂಕುತನ"
ಕೋಟರ,noun,ದೇ ,1,"ಮರದ ಪೊಟರೆ, ಡೊಗರು"
ಕೋಟವಿ,noun,<ಸಂ. ಕೋಟವೀ ,1,ಬತ್ತಲೆ ಹೆಂಗಸು
ಕೋಟಿ,noun,ಸಂ ,1,"ಕೊನೆ, ತುದಿ"
ಕೋಟೀರ,noun,ಸಂ ,1,"ಕಿರೀಟ, ಮಕುಟದ ಮಣಿ"
ಕೋಠಿ,noun,<ಮರಾ. ಕೋಠೀ ,1,ಉಗ್ರಾಣ
ಕೋಡಂಗಿ,noun,ದೇ ,1,"ಬಯಲಾಟ ಯಾ ಯಕ್ಷ ಗಾನ ನಾಟಕಗಳಲ್ಲಿ ಬರುವ ಹಾಸ್ಯಗಾರ, ವಿದೂಷಕ"
ಕೋಡಗ,noun,ದೇ ,1,"ಕೋತಿ, ಮಂಗ"
ಕೋಡಿ,noun,ದೇ ,1,ಕೆರೆಕಟ್ಟೆಗಳಿಂದ ಹೆಚ್ಚಿನ ನೀರು ಹರಿದುಹೋಗಲು ಮಾಡಿರುವ ದಾರಿ
ಕೋಡು,noun,ದೇ ,1,"ತಂಪು, ಶೈತ್ಯ, ಚಳಿ"
ಕೋಡೆ,noun,ದೇ ,1,ಚಳಿಗಾಲದಲ್ಲಿ ಬೀಸುವ ತಂಗಾಳಿ
ಕೋಣ,noun,ದೇ ,1,"ನಾಲ್ಕು ಕಾಲಿನ ದೊಡ್ಡ ಪ್ರಾಣಿ, ಮಹಿಷ"
ಕೋಣೆ,noun,ದೇ ,1,"ಕೊಠಡಿ, ಖೋಲಿ, ಓವರಿ"
ಕೋತು,noun,ದೇ ,1,"ಉಳುಮೆ, ಬೇಸಾಯ"
ಕೋದಂಡ,noun,ಸಂ ,1,"ಬಿಲ್ಲು, ಧನಸ್ಸು"
ಕೋಮಟಿ,noun,ದೇ ,1,"ವೈಶ್ಯ, ಸೆಟ್ಟಿ"
ಕೋಮಲ(ಳ),noun,ಸಂ ,1,ಸುಕುಮಾರತೆ
ಕೋರಡಿ,noun,ದೇ ,1,ಸಾರವಿಲ್ಲದಿರುವಿಕೆ
ಕೋರಡಿಗ,noun,ದೇ ,1,"ಮೂರ್ಖ, ಅವಿವೇಕಿ"
ಕೋರಿ,noun,ದೇ ,1,"ಚಿಂದಿ, ಹರಕು, ಹಳೆಯ ಬಟ್ಟೆಯ ಚೂರು"
ಕೋರಿಕೆ,noun,ದೇ ,1,"ಅಪೇಕ್ಷೆ, ಬಯಕೆ"
ಕೋರು,noun,ದೇ ,1,ವಾರಪಾಲು
ಕೋರೆ,noun,ದೇ ,1,"ಓರೆ, ಡೊಂಕು"
ಕೋಲೆಬಸವ,noun,<ಕವಿಲೆ + ಬಸವ ,1,"ಕೆಲವು ಸನ್ನೆಗಳ ಮೂಲಕ ಬೀದಿಬೀದಿಯಲ್ಲಿ ಆಟವಾಡಿಸುವ ಅಲಂಕರಿಸಿದ ಎತ್ತು, ಕೌಲೆತ್ತು"
ಕೋಲ್,noun,ದೇ ,1,"ದೊಣ್ಣೆ, ಬಡಿಗೆ"
ಕೋಳ,noun,ದೇ ,1,"ಬೇಡಿ, ಸಂಕೋಲೆ"
ಕೋಳ್(ಳು),noun,ದೇ ,1,"ಹೊಡೆತ, ಪೆಟ್ಟು"
ಕೋಳ್‌ಗುದಿ,noun,ದೇ ,1,ಮಿತಿಮೀರಿದ ದುಃಖ
ಕೋವಿ,noun,ದೇ ,1,"ಕೊಳವೆ, ಪಿಚಕಾರಿ"
ಕೋವೆ,noun,ದೇ ,1,ಲೋಹಗಳನ್ನು ಕರಗಿಸುವ ಮೂಸೆ
ಕೋಶ,noun,ಸಂ ,1,"ಆಯುಧಗಳನ್ನಿಡುವ ಚೀಲ, ಒರೆ"
ಕೋಷ್ಟಕ,noun,ಸಂ ,1,"ಮನೆಯ ಒಳಕೊಠಡಿ, ಕೋಣೆ"
ಕೋಹಳೆ,noun,ದೇ ,1,"ಹೊದಿಕೆ, ಪೊರೆ"
ಕೌಟಿಲ್ಯ,noun,ಸಂ ,1,"ಡೊಂಕು, ಕೊಂಕು"
ಕೌತುಕ,noun,ಸಂ ,1,ಕುತೂಹಲ
ಕೌತೂಹಲ,noun,ಸಂ ,1,"ಬಯಕೆ, ಆಸೆ"
ಕೌಮಾರ,noun,ಸಂ ,1,"ಬಾಲ್ಯ, ಶೈಶವ"
ಕೌಮಾರಿ,noun,ಸಂ ,1,ಸಪ್ತ ಮಾತೃಗಳಲ್ಲಿ ಒಬ್ಬಳು
ಕೌಳಿಕ,noun,<ಸಂ. ಕೌಟಿಕ ,1,"ಕಟುಕ, ಕಸಾಯಿಗಾರ"
ಕೌಶಲ,noun,ಸಂ ,1,"ಜಾಣತನ, ಚದುರು"
ಕೌಶಿಕ,noun,ಸಂ ,1,"ಕುಶಿಕನ ವಂಶದವನು, ವಿಶ್ವಾಮಿತ್ರ"
ಕೌಸುಂಭ,noun,ಸಂ ,1,ಕುಸುಬೆ ಹೂವು
ಕೌಸ್ತುಭ,noun,ಸಂ ,1,ವಿಷ್ಣುವಿನ ಎದೆಯನ್ನು ಅಲಂಕರಿಸಿರುವ ಒಂದು ರತ್ನ
ಕ್ಯಾಟ್‌ವಾಕ್,noun,<ಇಂ. cat walk ,1,ನವೀನ ಒಡುಪುಗಳ ಜಾಹಿರಾತಿಗಾಗಿ ಉಡುಪು ರಾಣಿಯರ ಹೆಜ್ಜೆ ನಡಿಗೆ
ಕ್ರಂದನ,noun,ಸಂ ,1,"ಅಳು, ರೋದನ"
ಕ್ರತು,noun,ಸಂ ,1,"ಯಾಗ, ಯಜ್ಞ"
ಕ್ರಮ,noun,ಸಂ ,1,ಹೆಜ್ಜೆಯಿಡುವಿಕೆ
ಕ್ರಮಾಧಿಕ,noun,ಸಂ ,1,ಒಳ್ಳೆಯ ನಡತೆಯಿಂದ ಶ್ರೇಷ್ಠನಾದವನು
ಕ್ರಮುಕ,noun,ಸಂ ,1,ಅಡಕೆ
ಕ್ರಯ,noun,ಸಂ ,1,ಬೆಲೆಕೊಟ್ಟು ಕೊಳ್ಳುವಿಕೆ
ಕ್ರಾಂತದೃಷ್ಟಿ,noun,ಸಂ ,1,ಅಗೋಚರವಾದುದನ್ನು ಕಾಣುವ ದೃಷ್ಟಿ
ಕ್ರಾಂತಿ,noun,ಸಂ ,1,ಹೋಗುವಿಕೆ
ಕ್ರಿಯೆ,noun,ಸಂ ,1,"ಕೆಲಸ, ಕಾರ್ಯ"
ಕ್ರೀಡೆ,noun,<ಸಂ. ಕ್ರೀಡಾ ,1,"ಆಟ, ವಿನೋದ"
ಕ್ರೂಜೆ,noun,<ಇಂ. cross ,1,ಶಿಲುಬೆ
ಕ್ರೋಡ,noun,ಸಂ ,1,"ಎದೆ, ವಕ್ಷಸ್ಥಳ"
ಕ್ರೋಶ,noun,ಸಂ ,1,"ಕೂಗುವಿಕೆ, ಕೂಗು"
ಕ್ರೋಷ್ಟ,noun,ಸಂ ,1,ಕೂಗುವವನು
ಕ್ಲಿಷ್ಟ,noun,ಸಂ ,1,"ತೊಂದರೆ, ಪೀಡೆ, ಕ್ಲೇಶ"
ಕ್ಲೀಬ,noun,ಸಂ ,1,"ನಪುಂಸಕ, ಷಂಡ"
ಕ್ವಿಜ್,noun,? ,1,ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಪ್ರಶ್ನೆಗಳನ್ನು ಕೇಳಿ ಮಾಡುವ ಲೋಕಾಭಿರಾಮವಾದ ಪರೀಕ್ಷೆ
ಕ್ಷಣ,noun,ಸಂ ,1,ಕಾಲದ ಒಂದು ಪ್ರಮಾಣ
ಕ್ಷತಿ,noun,ಸಂ ,1,"ಗಾಯ, ನೋವು"
ಕ್ಷತ್ರಪ,noun,ಸಂ ,1,ರಾಜ್ಯದ ವಿಭಾಗ
ಕ್ಷಪಣ,noun,ಸಂ ,1,"ಬೌದ್ಧ ಭಿಕ್ಷು, ಜೈನ ಸಂನ್ಯಾಸಿ, ಸವಣ"
ಕ್ಷಪೆ,noun,<ಸಂ. ಕ್ಷಪಾ ,1,"ಇರುಳು, ರಾತ್ರಿ"
ಕ್ಷಮತೆ,noun,<ಸಂ. ಕ್ಷಮತಾ ,1,"ಯೋಗ್ಯತೆ, ಅರ್ಹತೆ"
ಕ್ಷಮೆ,noun,<ಸಂ. ಕ್ಷಮಾ ,1,"ಇತರರ ತಪ್ಪನ್ನು ಮನ್ನಿಸುವ ಗುಣ, ಸೈರಣೆ, ತಾಳ್ಮೆ"
ಕ್ಷಯ,noun,ಸಂ ,1,"ಕುಗ್ಗುವಿಕೆ, ಸೊರಗುವಿಕೆ"
ಕ್ಷಾತ್ರ,noun,ಸಂ ,1,ಕ್ಷತ್ರಿಯನ ತೇಜಸ್ಸು
ಕ್ಷಾಮ,noun,ಸಂ ,1,"ಬರ, ಬರಗಾಲ"
ಕ್ಷಾರ,noun,ಸಂ ,1,"ಉಪ್ಪು, ಲವಣ"
ಕ್ಷಿತಿ,noun,ಸಂ ,1,ಭೂಮಿ
ಕ್ಷಿತಿಜ,noun,ಸಂ ,1,ಭೂಮಿಯಲ್ಲಿ ಹುಟ್ಟಿದುದು - ಮರ ಮುಂ.ವು
ಕ್ಷೀರ,noun,ಸಂ ,1,ಹಾಲು
ಕ್ಷುದ್ರ,noun,ಸಂ ,1,"ಚಾಡಿ, ಪಿಸುಣು"
ಕ್ಷುಪ,noun,ಸಂ ,1,"ಪೊದೆ, ಕಂಟಿ"
ಕ್ಷುರ,noun,ಸಂ ,1,"ಕ್ಷೌರ ಮಾಡುವ ಸಣ್ಣ ಕತ್ತಿ, ಚೂರಿ"
ಕ್ಷುಲ್ಲಕ,noun,ಸಂ ,1,"ಕೀಳು ಮನುಷ್ಯ, ಅಲ್ಪ"
ಕ್ಷೇತ್ರ,noun,ಸಂ ,1,"ಹೊಲ, ಗದ್ದೆ"
ಕ್ಷೇತ್ರಪಾಲ,noun,ಸಂ ,1,ಹೊಲ ಮುಂ.ವನ್ನು ಕಾಯುವವನು
ಕ್ಷೇಪ,noun,ಸಂ ,1,ಎಸೆಯುವುದು
ಕ್ಷೇಮ,noun,ಸಂ ,1,ಮನೆ
ಕ್ಷೋಣಿ,noun,ಸಂ ,1,"ನೆಲ, ಭೂಮಿ"
ಕ್ಷೋದ,noun,ಸಂ ,1,"ಕುಟ್ಟುವುದು, ಪುಡಿಮಾಡುವುದು"
ಕ್ಷೋಭೆ,noun,ಸಂ ,1,"ಅಲುಗಾಟ, ಕುಲುಕಾಟ"
ಕ್ಷೌರ,noun,ಸಂ ,1,ತಲೆಗೂದಲನ್ನು ತೆಗೆಯುವುದು
ಖ,noun,ಸಂ ,1,ಕನ್ನಡ ವರ್ಣಮಾಲೆಯ ಹದಿನಾರ ನೆಯ ಅಕ್ಷರ
ಖಂಡ,noun,ಸಂ ,1,"ತುಂಡು, ಚೂರು"
ಖಂಡಣೆ,noun,<ಮರಾ. ಖಂಡಣೀ ,1,"ಕಪ್ಪ, ಕಾಣಿಕೆ"
ಖಂಡತುಂಡು,noun,<ಮರಾ. ಖಂಡಣೀ ,1,ಕತ್ತರಿಸಿದ ಚೂರು
ಖಂಡನೆ,noun,<ಸಂ. ಖಂಡನ ,1,ಇನ್ನೊಬ್ಬರ ಅಭಿಪ್ರಾಯವನ್ನು ಖಂಡಿಸುವುದು
ಖಂಡಪರುಶು,noun,<ಸಂ. ಖಂಡನ ,1,ಅರ್ಧಚಂದ್ರಾಕೃತಿಯ ಆಕಾರದಲ್ಲಿರುವ ತೆಳುವಾದ ಕೊಡಲಿ
ಖಂಡಿ,noun,ಸಂ ,1,ಒಂದು ಬಗೆಯ ತೂಕ
ಖಂಡಿಕ,noun,ಸಂ ,1,"ಬಟ್ಟಗಡಲೆ, ಬಟಾಣಿ"
ಖಂಡೆಯ,noun,<ಸಂ. ಖಡ್ಗ ,1,"ಕತ್ತಿ, ಖಡ್ಗ"
ಖಗ,noun,ಸಂ ,1,ಆಕಾಶದಲ್ಲಿ ಸಂಚರಿಸುವಂಥದು
ಖಗೋಲ,noun,ಸಂ ,1,ನಭೋಮಂಡಲ
ಖಚರ,noun,ಸಂ ,1,ಪಕ್ಷಿ
ಖಜಕ,noun,ಸಂ ,1,"ಕಡೆಗೋಲು, ಮಂತು"
ಖಟಬಾಕಿ,noun,<ಮರಾ. ಖಟ + ಅರ. ಬಾಕಿ ,1,ವಸೂಲಾಗದ ಸಾಲ
ಖಟ್ವ,noun,<ಸಂ. ಖಟ್ವಾ ,1,"ಮಂಚ, ಹೊರಸು"
ಖಡಕು,noun,<ಮರಾ. ಖಡಕ್ ,1,"ತೀವ್ರತೆ, ಉಗ್ರತೆ, ಕಠೋರತೆ"
ಖಡಾಖಡೀ,noun,<ಮರಾ. ಖಡಾಖಡೀ ,1,"ಖಂಡಿತವಾದುದು, ಸ್ಪಷ್ಟವಾದುದು"
ಖಡಿ,noun,<ಮರಾ. ಖಡೀ ,1,"ಕಲ್ಲಿನ ಸಣ್ಣ ಚೂರು, ಜಲ್ಲಿ"
ಖಡ್ಗ,noun,ಸಂ ,1,"ಕತ್ತಿ, ಕರವಾಳ"
ಖಡ್ಡ,noun,ಮರಾ ,1,ದಿಟ್ಟತನ
ಖತ,noun,<ಹಿಂ. ಅರ. ಖತ್ಮ್ ,1,"ಕೈಬರಹ, ಬರವಣಿಗೆ"
ಖತಿ,noun,? ,1,"ರೇಗುವಿಕೆ, ಕೋಪ"
ಖದ್ಯೋತ,noun,ಸಂ ,1,ಸೂರ್ಯ
ಖನಕ,noun,ಸಂ ,1,ಅಗೆಯುವಿಕೆ
ಖನನ,noun,ಸಂ ,1,"ಅಗೆಯುವಿಕೆ, ತೋಡುವಿಕೆ"
ಖಪ,noun,<ಮರಾ. ಖಪ್ ,1,ಖರ್ಚು
ಖಯ,noun,ಮರಾ ,1,"ಜಂಬ, ಸೊಕ್ಕು"
ಖಯಖೋಡಿ,noun,<ಮರಾ. ಖಯ + ಖೋಡಿ ,1,"ಅಳುಕು, ಅಂಜಿಕೆ"
ಖಯಾಲಿ,noun,<ಹಿಂ. ಅರ. ಖಯಾಲ್ ,1,"ಇಷ್ಟ, ಲಹರಿ, ಮರ್ಜಿ"
ಖರ,noun,ಸಂ ,1,ಹೇಸರಗತ್ತೆ
ಖರೀತ,noun,<ಅರ. ಖರೀಹತ್ ,1,ಲಕೋಟೆ
ಖರೀದಿ,noun,<ಪಾರ. ಖರೀದಿ ,1,ಬೆಲೆಕೊಟ್ಟು ಕೊಂಡುಕೊಳ್ಳುವಿಕೆ
ಖರ್ಪರ,noun,ಸಂ ,1,"ತಲೆಬುರುಡೆಯ ಚಿಪ್ಪು, ಕಪಾಲ"
ಖರ್ವ,noun,ಸಂ ,1,"ಹದಿಮೂರು ಅಂಕಗಳಿರುವ ಒಂದು ಸಂಖ್ಯೆ, ಒಂದು ಸಾವಿರ ಕೋಟಿ"
ಖಲ(ಳ),noun,ಸಂ ,1,ಧಾನ್ಯವನ್ನು ಒಕ್ಕುವ ಕಣ
ಖಲ(ಳ)ನ್ಯಾಯ,noun,ಸಂ ,1,"ಕೆಟ್ಟ ನಡತೆ, ಕೀಳಾದ ಆಚರಣೆ"
ಖಲೀಫ,noun,<ಅರ. ಖಲೀಫ್ ,1,ಮಹಮ್ಮದೀಯರ ಧಾರ್ಮಿಕ ಗುರು
ಖಾಡಾಖಾಡಿ,noun,ಮರಾ ,1,"ದ್ವಂದ್ವಯುದ್ಧ, ಮಲ್ಲಯುದ್ಧ"
ಖಾಣ,noun,<ಸಂ. ಖಾದನ ,1,"ಕುದುರೆ, ದನಕರುಗಳ ಮೇವು"
ಖಾತ,noun,ಸಂ ,1,"ಅಗಳು, ಕಂಡಕ"
ಖಾತರಿ,noun,<ಅರ. ಪಾರ. ಖಾತಿರ್ ,1,"ವಿಚಾರ, ಚರ್ಚೆ, ಪರ್ಯಾಲೋಚನೆ"
ಖಾತೆ,noun,<ಪಾರ. ಖತ್ / ಹಿಂ. ಖಾತಾ ,1,"ಕಿರ್ದಿ ಪುಸ್ತಕದಲ್ಲಿ ನಮೂದಾಗಿರುವ ಜಮಾ ಖರ್ಚಿನ ಭಾಗ, ಜಮಾ ಖರ್ಚಿನಲ್ಲಿ ಒಬ್ಬ ವ್ಯಕ್ತಿ, ಸಂಸ್ಥೆ ಯಾ ವಿಷಯಕ್ಕೆ ಮೀಸಲಾದ ಲೆಕ್ಕದ ವಿಭಾಗ"
ಖಾತೆದಾರ,noun,<ಪಾರ. ಖತ್ / ಹಿಂ. ಖಾತಾ ,1,"ಭೂಮಿಯ ಸ್ವಾಧೀನಾಧಿಕಾರವನ್ನು ಪಡೆದು ಸರ್ಕಾರದ ದಫ್ತರಿನಲ್ಲಿ ದಾಖಲು ಮಾಡಿಸಿ ಕೊಂಡ ವ್ಯಕ್ತಿ, ಪಟ್ಟೆದಾರ"
ಖಾನ,noun,<ಹಿಂ. ಪಾರ. ಖಾನ್ ,1,"ಸರದಾರ, ಅಮೀರ, ದೊರೆ"
ಖಾನಿ(ನೆ),noun,<ಪಾರ. ಖಾನ್ ,1,"ಮನೆ, ನಿವಾಸ, ವಾಸಸ್ಥಳ"
ಖಿನ್ನ,noun,ಸಂ ,1,"ಖೇದ, ವಿಷಾದ"
ಖಿಲ,noun,ಸಂ ,1,"ಸಾಗುವಳಿ ಮಾಡದಿರುವ ಭೂಮಿ, ಪಾಳುನೆಲ"
ಖಿಸ್ತು,noun,<ಅರ. ಕಿಸ್ತ್/ಮರಾ. ಖಿಸ್ತ್ ,1,ಕಂದಾಯದ ಹಣವನ್ನು ಕಂತಿನ ಮೂಲಕ ಪಾವತಿ ಮಾಡುವಿಕೆ
ಖುಲಾಸೆ,noun,<ಅರ. ಹಿಂ. ಮರಾ. ಖುಲಾಸಾ ,1,"ಬಿಡುಗಡೆ, ಮುಕ್ತಿ"
ಖುಲ್ಲ,noun,ಸಂ ,1,"ಅಲ್ಪತನ, ಕ್ಷುದ್ರತೆ"
ಖುಶಾಲಿ,noun,<ಮರಾ. ಖುಶಾಲೀ ,1,"ಹಿಗ್ಗು, ಸಂತೋಷ"
ಖುಶಾಲು,noun,<ಮರಾ. ಖುಶಾಲೀ ,1,"ಹಿಗ್ಗು, ಸಂತೋಷ"
ಖುಶಿ(ಷಿ),noun,<ಪಾರ. ಹಿಂ. ಮರಾ. ಖುಶೀ ,1,ಖುಶಾಲಿ
ಖೂನಿ,noun,<ಪಾರ. ಹಿಂ. ಖೂನ್ ,1,"ಕೊಲೆ, ವಧೆ"
ಖೇಚರ,noun,ಸಂ ,1,"ಆಕಾಶದಲ್ಲಿ ಸಂಚರಿಸುವವನು; ಗಂಧರ್ವ, ವಿದ್ಯಾಧರ ಮೊ. ದೇವಗಣಕ್ಕೆ ಸೇರಿದವನು"
ಖೇಟ,noun,ಸಂ ,1,"ಚಿಕ್ಕ ಹಳ್ಳಿ, ಗ್ರಾಮ"
ಖೇಡ,noun,ಸಂ ,1,"ಹಳ್ಳಿ, ಗ್ರಾಮ"
ಖೇದ,noun,ಸಂ ,1,"ದುಃಖ, ಉಮ್ಮಳ"
ಖೇಲ,noun,ಸಂ ,1,"ಆಟ, ಕ್ರೀಡೆ"
ಖೊಟ್ಟಿ,noun,<ಮರಾ. ಖೋಟಾ ,1,"ನಿಜವಲ್ಲದುದು, ಮೋಸದಿಂದ ಕೂಡಿದುದು, ಖೋಟಾ"
ಖೋಟಾ,noun,ಹಿಂ. ಮರಾ.  ,1,"ಕೆಟ್ಟದು, ಒಳ್ಳೆಯದಲ್ಲದುದು"
ಖೋಡ,noun,ಸಂ ,1,"ಕುಂಟ, ಹೆಳವ"
ಖೋಡಿ,noun,<ಮರಾ. ಖೋಡ್ ,1,"ದುರುಳತನ, ನೀಚತನ"
ಖ್ಯಾತ,noun,ಸಂ ,1,ಪ್ರಸಿದ್ಧವಾದುದು
ಖ್ಯಾತಿ,noun,ಸಂ ,1,"ಪ್ರಸಿದ್ಧಿ, ಹೆಸರುವಾಸಿ"
ಗಂಗೆ,noun,ದೇ? ,1,"ಕಂಠ, ಕೊರಳು"
ಗಂಗೋದಕ,noun,ಸಂ ,1,"ಗಂಗಾನದಿಯ ನೀರು, ಪವಿತ್ರವಾದ ಜಲ"
ಗಂಜಿ,noun,<ಸಂ. ಕಾಂಚಿಕಾ ,1,ಅಕ್ಕಿಯನ್ನು ಬೇಯಿಸಿ ಬಸಿದು ತೆಗೆದ ಸಾರ
ಗಂಟಲ್(ಲು),noun,ದೇ ,1,"ಕೊರಳು, ಕುತ್ತಿಗೆ"
ಗಂಟು,noun,<ಸಂ. ಗ್ರಂಥಿ ,1,"ಸೇರಿಸಿ ಕಟ್ಟಿದುದು, ಕಟ್ಟು"
ಗಂಟೆ,noun,<ಸಂ. ಘಂಟಾ ,1,ಘಂಟೆ
ಗಂಡ,noun,ದೇ ,1,"ಗಂಡುತನವುಳ್ಳವನು, ಶೂರ, ವೀರ"
ಗಂಡಾಗುಂಡಿ,noun,ದೇ ,1,"ದುಂಡಾವರ್ತಿ, ಒಂದು ಬಗೆಯ goondaism"
ಗಂಡು,noun,ದೇ ,1,"ಶೌರ್ಯ, ಪರಾಕ್ರಮ"
ಗಂಡೂಷ,noun,ಸಂ ,1,ಬಾಯಿ ಮುಕ್ಕುಳಿಸುವುದು
ಗಂಡೋಲ,noun,ಸಂ ,1,"ಕವಳ, ತುತ್ತು, ಗ್ರಾಸ"
ಗಂತು,noun,ಸಂ ,1,"ಹಾದಿ, ಮಾರ್ಗ"
ಗಂದಿಗೆ,noun,<ಸಂ. ಗಂಧಿಕ ,1,"ಗಂಧ, ಪರಿಮಳ ದ್ರವ್ಯ"
ಗಂಧ,noun,ಸಂ ,1,"ಸುವಾಸನೆ, ಪರಿಮಳ"
ಗಂಧರ್ವ,noun,ಸಂ ,1,"ಒಂದು ದೇವಜಾತಿ, ದೇವಲೋಕದ ಸಂಗೀತಗಾರ"
ಗಂಹರ,noun,<ಸಂ. ಗಹ್ವರ ,1,"ಗವಿ, ಗುಹೆ"
ಗಗನ,noun,ಸಂ ,1,"ಬಾನು, ಆಕಾಶ"
ಗಗನಕುಸುಮ,noun,ಸಂ ,1,ಆಕಾಶದಲ್ಲಿರುವ ಹೂವು
ಗಗ್ಗರ,noun,<ಸಂ. ಘರ್ಘಣ ,1,"ಕಿರುಗೆಜ್ಜೆಗಳನ್ನುಳ್ಳ ಆಭರಣ, ಕಾಲುಕಡಗ"
ಗಚ್ಚು,noun,<ಮರಾ. ಗಚ್ಚೆ ,1,"ನೆಲ, ಗೋಡೆ ಮೊ. ವುಗಳಿಗೆ ಹಾಕುವ ಗಾರೆ, ಲೆಪ್ಪ"
ಗಜ,noun,ಸಂ ,1,"ಆನೆ, ಕರಿ"
ಗಜ(ಜಿ)ಬಜ(ಜಿ),noun,<ಮರಾ. ಗಜ್‌ಬಜ್ ,1,"ಗದ್ದಲ, ಗಲಾಟೆ"
ಗಜಕರ್ಣ,noun,<ಮರಾ. ಗಜ್‌ಬಜ್ ,1,"ಒಂದು ಬಗೆಯ ಚರ್ಮರೋಗ, ಇಸಬು"
ಗಜ್ಜುಗ,noun,ದೇ ,1,ಒಂದು ಬಗೆಯ ಮುಳ್ಳು ಪೊದೆ ಮತ್ತು ಅದರ ಕಾಯಿ
ಗಟ್ಟ,noun,<ಹಿಂ. ಮರಾ. ಗಠ್ಠಾ ,1,"ಗೋಣಿ ಪಟ್ಟಿಯಲ್ಲಿ ಕಟ್ಟಿ ಹಗ್ಗ, ತಗಡು ಮೊ.ವುಗಳಿಂದ ಬಿಗಿದಿರುವ ವ್ಯಾಪಾರದ-ಸರಕಿನ ಮೂಟೆ, ಪಿಂಡಿ"
ಗಟ್ಟಿ,noun,ದೇ ,1,"ಗಡ್ಡೆಕಟ್ಟಿದುದು, ಹೆಪ್ಪುಗಟ್ಟಿದುದು"
ಗಟ್ಟಿಗ,noun,ದೇ ,1,"ಸಮರ್ಥ, ಶೂರ"
ಗಟ್ಟಿಗತನ,noun,ದೇ ,1,"ಸಾಮರ್ಥ್ಯ, ಶೂರತನ"
ಗಟ್ಟಿಮುಟ್ಟು,noun,ದೇ ,1,"ಬಲವಾದುದು, ಶಕ್ತಿಯುತವಾದುದು"
ಗಡಂಗು,noun,<ಇಂ. godown ,1,"ದಾಸ್ತಾನು ಮಳಿಗೆ, ಗೋದಾಮು"
ಗಡಚು,noun,ದೇ ,1,"ಗಟ್ಟಿಯಾದುದು, ಒರಟು"
ಗಡಣ,noun,ಸಂ ,1,"ಕೂಡಿಸುವಿಕೆ, ಸೇರಿಸುವಿಕೆ"
ಗಡಣೆ,noun,<ಸಂ. ಗಡಣ ,1,"ಮೇಳ, ಗಾಯನಗೋಷ್ಠಿ"
ಗಡಪ್ಪು,noun,<ಹಿಂ. ಮರಾ. ಗಡಪ್ ,1,"ಕಾಣದಾಗುವಿಕೆ, ಅದೃಶ್ಯವಾಗುವಿಕೆ"
ಗಡಬಡ(ಡಿ),noun,<ಹಿಂ. ಮರಾ. ಗಡ್‌ಬಡ್ ,1,"ಅವಸರ, ಆತುರ, ತ್ವರೆ"
